Branch_ID,Region,Date,Cash_Deposits,Cash_Withdrawals,Opening_Balance,Closing_Balance,Cash_Shortage_Flag
B21,North,2030-01-22,257440.0,404534.0,437677.0,290583,0
B1,West,2030-01-23,79670.0,399000.0,457506.0,138176,0
B8,West,2030-01-24,361256.0,368345.0,231126.0,224037,0
B29,North,2030-01-25,400532.0,391910.0,438217.0,446839,0
B32,West,2030-01-26,401300.0,62995.0,615794.0,954099,0
B38,South,2030-01-27,209379.0,394464.0,715474.0,530389,0
B5,East,2030-01-28,294159.0,120141.0,480027.0,654045,0
B47,South,2030-01-29,248159.0,179491.0,754070.0,822738,0
B22,North,2030-01-30,360066.0,204909.0,518531.0,673688,0
B47,North,2030-01-31,244152.0,110799.0,461161.0,594514,0
B34,West,2030-02-01,405492.0,219949.0,266266.0,451809,0
B1,South,2030-02-02,129335.0,347831.0,724344.0,505848,0
B26,South,2030-02-03,338456.0,270739.0,493601.0,561318,0
B43,North,2030-02-04,116985.0,77276.0,595459.0,635168,0
B10,South,2030-02-05,180744.0,74523.0,648247.0,754468,0
B30,North,2030-02-06,301713.0,237127.0,332773.0,397359,0
B50,South,2030-02-07,413107.0,356759.0,535983.0,592331,0
B18,South,2030-02-08,221349.0,50514.0,280636.0,451471,0
B17,South,2030-02-09,81551.0,87456.0,569841.0,563936,0
B26,North,2030-02-10,139813.0,47233.0,266483.0,359063,0
B8,West,2030-02-11,499813.0,,220505.0,417072,0
B47,South,2030-02-12,413169.0,106133.0,599769.0,906805,0
B40,North,2030-02-13,436486.0,348859.0,757813.0,845440,0
B49,North,2030-02-14,226284.0,412689.0,411474.0,225069,0
B12,South,2030-02-15,,144085.0,296008.0,211560,0
B27,South,2030-02-16,355402.0,149101.0,244348.0,450649,0
B8,West,2030-02-17,478909.0,439472.0,469417.0,508854,0
B25,North,2030-02-18,453040.0,148684.0,526380.0,830736,0
B46,North,2030-02-19,179553.0,366944.0,334607.0,147216,0
B4,East,2030-02-20,76950.0,134937.0,307157.0,249170,0
B33,North,2030-02-21,466704.0,81548.0,725196.0,1110352,0
B1,West,2030-02-22,177870.0,249272.0,452299.0,380897,0
B19,East,2030-02-23,50215.0,430989.0,401225.0,20451,1
B31,East,2030-02-24,417747.0,153815.0,308352.0,572284,0
B16,East,2030-02-25,323667.0,260994.0,295967.0,358640,0
B14,South,2030-02-26,380833.0,167602.0,551133.0,764364,0
B48,South,2030-02-27,73834.0,166270.0,759367.0,666931,0
B5,North,2030-02-28,,428464.0,412628.0,330782,0
B41,East,2030-03-01,93066.0,327714.0,311889.0,77241,1
B26,West,2030-03-02,322544.0,61182.0,,723425,0
B28,South,2030-03-03,,341517.0,511467.0,607305,0
B2,West,2030-03-04,60345.0,345163.0,552053.0,267235,0
B50,West,2030-03-05,83896.0,233691.0,246105.0,96310,1
B6,South,2030-03-06,341043.0,318187.0,623380.0,646236,0
B9,South,2030-03-07,340373.0,272362.0,332957.0,400968,0
B33,South,2030-03-08,317727.0,237008.0,201049.0,281768,0
B41,South,2030-03-09,448113.0,321383.0,777569.0,904299,0
B25,East,2030-03-10,121537.0,181488.0,505415.0,445464,0
B48,East,2030-03-11,290489.0,174484.0,266697.0,382702,0
B13,East,2030-03-12,447783.0,384120.0,659567.0,723230,0
B9,East,2030-03-13,124807.0,64406.0,236534.0,296935,0
B13,North,2030-03-14,179648.0,304019.0,293034.0,168663,0
B31,East,2030-03-15,424796.0,438968.0,,243925,0
B41,South,2030-03-16,194401.0,249097.0,487181.0,432485,0
B11,West,2030-03-17,282117.0,,629223.0,476771,0
B4,East,2030-03-18,298780.0,198058.0,,773416,0
B34,North,2030-03-19,383936.0,316835.0,751566.0,818667,0
B38,South,2030-03-20,443444.0,240919.0,710708.0,913233,0
B46,West,2030-03-21,,350219.0,561317.0,474384,0
B4,West,2030-03-22,87052.0,50794.0,797565.0,833823,0
B38,East,2030-03-23,96032.0,239542.0,204694.0,61184,1
B19,West,2030-03-24,345830.0,187478.0,782438.0,940790,0
B6,East,2030-03-25,389125.0,378074.0,791758.0,802809,0
B34,East,2030-03-26,148802.0,286969.0,745844.0,607677,0
B18,South,2030-03-27,,81708.0,395543.0,759860,0
B13,South,2030-03-28,284337.0,417636.0,773374.0,640075,0
B41,North,2030-03-29,222857.0,408773.0,379559.0,193643,0
B23,South,2030-03-30,479763.0,214469.0,792890.0,1058184,0
B19,South,2030-03-31,354962.0,163313.0,693857.0,885506,0
B45,East,2030-04-01,412566.0,323496.0,716304.0,805374,0
B11,South,2030-04-02,384071.0,404119.0,726748.0,706700,0
B1,East,2030-04-03,246753.0,395992.0,272356.0,123117,0
B24,East,2030-04-04,391609.0,276668.0,459925.0,574866,0
B7,South,2030-04-05,270934.0,448654.0,740479.0,562759,0
B25,North,2030-04-06,276599.0,347143.0,445702.0,375158,0
B21,North,2030-04-07,163221.0,58482.0,232175.0,336914,0
B15,West,2030-04-08,349477.0,203543.0,479819.0,625753,0
B1,West,2030-04-09,176457.0,349423.0,636374.0,463408,0
B12,South,2030-04-10,328720.0,411557.0,592544.0,509707,0
B7,North,2030-04-11,169875.0,94213.0,540822.0,616484,0
B15,East,2030-04-12,351549.0,416053.0,262821.0,198317,0
B21,West,2030-04-13,406144.0,315170.0,710559.0,801533,0
B19,East,2030-04-14,81601.0,278697.0,212204.0,15108,1
B29,West,2030-04-15,380090.0,387328.0,446464.0,439226,0
B25,South,2030-04-16,364260.0,45435.0,233593.0,552418,0
B33,North,2030-04-17,154186.0,,408260.0,382881,0
B49,West,2030-04-18,375038.0,243299.0,315064.0,446803,0
B32,North,2030-04-19,215707.0,361465.0,692492.0,546734,0
B49,East,2030-04-20,319609.0,435979.0,253365.0,136995,0
B35,South,2030-04-21,106754.0,322533.0,420511.0,204732,0
B44,North,2030-04-22,279047.0,71498.0,692274.0,899823,0
B38,South,2030-04-23,142850.0,365899.0,621396.0,398347,0
B26,North,2030-04-24,421909.0,403689.0,679871.0,698091,0
B11,East,2030-04-25,266191.0,75825.0,406971.0,597337,0
B35,East,2030-04-26,404835.0,319078.0,303700.0,389457,0
B8,South,2030-04-27,,45574.0,559221.0,602518,0
B46,East,2030-04-28,243946.0,170698.0,596681.0,669929,0
B14,West,2030-04-29,341655.0,209251.0,268247.0,400651,0
B10,North,2030-04-30,393104.0,434803.0,382631.0,340932,0
B2,East,2030-05-01,492037.0,82782.0,356270.0,765525,0
B46,West,2030-05-02,377920.0,100561.0,353560.0,630919,0
B9,South,2030-05-03,299200.0,437625.0,709627.0,571202,0
B3,West,2030-05-04,251239.0,429303.0,490042.0,311978,0
B21,South,2030-05-05,356606.0,66751.0,595135.0,884990,0
B26,South,2030-05-06,284453.0,340318.0,381142.0,325277,0
B8,North,2030-05-07,,424822.0,786901.0,444653,0
B48,North,2030-05-08,152072.0,96572.0,296707.0,352207,0
B2,West,2030-05-09,485126.0,363560.0,573921.0,695487,0
B6,North,2030-05-10,254603.0,445257.0,247003.0,56349,1
B28,North,2030-05-11,206258.0,337345.0,772766.0,641679,0
B29,North,2030-05-12,203885.0,76069.0,607650.0,735466,0
B26,West,2030-05-13,259884.0,253262.0,629865.0,636487,0
B25,East,2030-05-14,266597.0,328514.0,783318.0,721401,0
B12,North,2030-05-15,390426.0,266090.0,595215.0,719551,0
B5,North,2030-05-16,159779.0,427486.0,345921.0,78214,1
B34,West,2030-05-17,68557.0,298245.0,669655.0,439967,0
B48,East,2030-05-18,209132.0,444802.0,706220.0,470550,0
B37,North,2030-05-19,384248.0,221303.0,708524.0,871469,0
B15,South,2030-05-20,281977.0,427902.0,231153.0,85228,1
B44,West,2030-05-21,187152.0,438538.0,334411.0,83025,1
B36,North,2030-05-22,194926.0,367438.0,780526.0,608014,0
B15,North,2030-05-23,434157.0,119468.0,612610.0,927299,0
B43,South,2030-05-24,,200371.0,516015.0,564411,0
B48,South,2030-05-25,208097.0,130715.0,670938.0,748320,0
B23,West,2030-05-26,234054.0,110793.0,496751.0,620012,0
B6,West,2030-05-27,,228206.0,252055.0,114930,0
B46,South,2030-05-28,447584.0,151672.0,304509.0,600421,0
B50,West,2030-05-29,280693.0,442993.0,335467.0,173167,0
B44,South,2030-05-30,431325.0,182321.0,608506.0,857510,0
B43,North,2030-05-31,339238.0,160902.0,287687.0,466023,0
B45,South,2030-06-01,489256.0,,527222.0,955088,0
B21,South,2030-06-02,378910.0,60369.0,596907.0,915448,0
B23,East,2030-06-03,395197.0,183953.0,600686.0,811930,0
B43,South,2030-06-04,205063.0,311731.0,302652.0,195984,0
B16,South,2030-06-05,313445.0,264872.0,,573914,0
B47,East,2030-06-06,209682.0,409153.0,780061.0,580590,0
B15,West,2030-06-07,131463.0,278634.0,719846.0,572675,0
B25,East,2030-06-08,215750.0,441049.0,402668.0,177369,0
B36,North,2030-06-09,336610.0,87013.0,751872.0,1001469,0
B11,East,2030-06-10,484091.0,157341.0,,924266,0
B15,North,2030-06-11,76081.0,429929.0,262601.0,-91247,1
B4,West,2030-06-12,74354.0,234692.0,336559.0,176221,0
B21,East,2030-06-13,143297.0,186826.0,236282.0,192753,0
B13,East,2030-06-14,330444.0,147584.0,,608997,0
B22,West,2030-06-15,114384.0,118113.0,577591.0,573862,0
B19,North,2030-06-16,407171.0,388928.0,359876.0,378119,0
B34,East,2030-06-17,171684.0,75282.0,,569704,0
B14,North,2030-06-18,373036.0,207809.0,405229.0,570456,0
B4,East,2030-06-19,85525.0,326268.0,210547.0,-30196,1
B48,South,2030-06-20,469748.0,372246.0,550857.0,648359,0
B46,East,2030-06-21,56464.0,435412.0,,85655,1
B27,West,2030-06-22,66562.0,363671.0,263146.0,-33963,1
B29,West,2030-06-23,419536.0,432515.0,565721.0,552742,0
B47,North,2030-06-24,105514.0,433086.0,565871.0,238299,0
B28,East,2030-06-25,425572.0,136651.0,512604.0,801525,0
B35,North,2030-06-26,162564.0,286549.0,282970.0,158985,0
B8,North,2030-06-27,420191.0,125395.0,369319.0,664115,0
B16,South,2030-06-28,82634.0,51345.0,739707.0,770996,0
B42,South,2030-06-29,,426688.0,759865.0,645381,0
B36,West,2030-06-30,321413.0,336221.0,202921.0,188113,0
B30,North,2030-07-01,244215.0,432573.0,679177.0,490819,0
B18,West,2030-07-02,73065.0,237472.0,642900.0,478493,0
B2,East,2030-07-03,315039.0,,344535.0,607519,0
B49,North,2030-07-04,393003.0,405837.0,,708483,0
B13,North,2030-07-05,193424.0,125283.0,660221.0,728362,0
B4,East,2030-07-06,492953.0,84484.0,272828.0,681297,0
B26,East,2030-07-07,154127.0,117514.0,551206.0,587819,0
B25,West,2030-07-08,146426.0,130135.0,255152.0,271443,0
B30,West,2030-07-09,475232.0,337915.0,420073.0,557390,0
B11,East,2030-07-10,242376.0,228726.0,558635.0,572285,0
B7,West,2030-07-11,61962.0,254223.0,423393.0,231132,0
B31,East,2030-07-12,83302.0,,286569.0,-42557,1
B44,North,2030-07-13,397526.0,157399.0,609579.0,849706,0
B10,North,2030-07-14,54011.0,407029.0,652220.0,299202,0
B39,South,2030-07-15,441860.0,220645.0,322537.0,543752,0
B13,North,2030-07-16,,213805.0,253806.0,109783,0
B31,East,2030-07-17,248763.0,169344.0,,563883,0
B7,West,2030-07-18,170654.0,182832.0,541115.0,528937,0
B49,South,2030-07-19,482941.0,153226.0,373217.0,702932,0
B42,West,2030-07-20,59196.0,139250.0,394760.0,314706,0
B42,East,2030-07-21,93459.0,327906.0,510725.0,276278,0
B36,North,2030-07-22,137245.0,222058.0,745042.0,660229,0
B20,South,2030-07-23,128863.0,205404.0,269837.0,193296,0
B4,East,2030-07-24,435350.0,211172.0,418811.0,642989,0
B7,South,2030-07-25,300463.0,176016.0,522666.0,647113,0
B1,South,2030-07-26,413154.0,88825.0,717447.0,1041776,0
B44,North,2030-07-27,82769.0,,312099.0,340991,0
B45,East,2030-07-28,419673.0,169065.0,285015.0,535623,0
B42,West,2030-07-29,306433.0,148443.0,778621.0,936611,0
B47,South,2030-07-30,74700.0,401756.0,377171.0,50115,1
B13,South,2030-07-31,,157674.0,593522.0,732712,0
B22,West,2030-08-01,261428.0,155074.0,550639.0,656993,0
B21,East,2030-08-02,281237.0,436474.0,794055.0,638818,0
B22,South,2030-08-03,317413.0,291881.0,304332.0,329864,0
B28,South,2030-08-04,433775.0,71629.0,730624.0,1092770,0
B9,South,2030-08-05,356024.0,194030.0,574344.0,736338,0
B26,East,2030-08-06,164003.0,317919.0,479400.0,325484,0
B9,East,2030-08-07,189392.0,205279.0,380889.0,365002,0
B15,West,2030-08-08,,302199.0,699920.0,497310,0
B10,East,2030-08-09,300606.0,289084.0,495863.0,507385,0
B24,East,2030-08-10,257348.0,128697.0,245704.0,374355,0
B42,North,2030-08-11,85897.0,203945.0,542135.0,424087,0
B8,West,2030-08-12,239637.0,141505.0,540492.0,638624,0
B24,South,2030-08-13,212002.0,382864.0,426884.0,256022,0
B16,East,2030-08-14,238305.0,237277.0,367848.0,368876,0
B49,South,2030-08-15,263893.0,380343.0,472204.0,355754,0
B26,South,2030-08-16,326524.0,196390.0,671808.0,801942,0
B27,North,2030-08-17,257968.0,73734.0,512067.0,696301,0
B37,East,2030-08-18,120934.0,253299.0,278563.0,146198,0
B4,West,2030-08-19,105830.0,189594.0,289779.0,206015,0
B50,East,2030-08-20,317673.0,182728.0,299704.0,434649,0
B24,South,2030-08-21,302364.0,186965.0,461757.0,577156,0
B19,West,2030-08-22,406742.0,318637.0,310234.0,398339,0
B36,East,2030-08-23,,436848.0,523831.0,370277,0
B39,South,2030-08-24,132987.0,135872.0,236491.0,233606,0
B10,South,2030-08-25,99178.0,363923.0,545922.0,281177,0
B25,North,2030-08-26,188009.0,209524.0,220448.0,198933,0
B18,North,2030-08-27,434096.0,184338.0,704393.0,954151,0
B19,North,2030-08-28,89886.0,,513694.0,180249,0
B36,South,2030-08-29,99699.0,156603.0,773582.0,716678,0
B10,East,2030-08-30,126396.0,363751.0,483590.0,246235,0
B33,North,2030-08-31,140678.0,56940.0,538723.0,622461,0
B50,East,2030-09-01,75279.0,195075.0,285615.0,165819,0
B5,North,2030-09-02,481322.0,167880.0,217101.0,530543,0
B47,West,2030-09-03,160776.0,138408.0,490160.0,512528,0
B49,West,2030-09-04,151444.0,336959.0,637869.0,452354,0
B35,North,2030-09-05,418444.0,201941.0,777090.0,993593,0
B44,South,2030-09-06,,89297.0,410005.0,484501,0
B34,North,2030-09-07,428422.0,100107.0,772130.0,1100445,0
B33,North,2030-09-08,260809.0,384937.0,246539.0,122411,0
B21,South,2030-09-09,221616.0,449898.0,758005.0,529723,0
B17,West,2030-09-10,415391.0,59622.0,616232.0,972001,0
B22,East,2030-09-11,292262.0,332552.0,386272.0,345982,0
B48,North,2030-09-12,58997.0,179909.0,673484.0,552572,0
B37,South,2030-09-13,156102.0,186479.0,653503.0,623126,0
B15,North,2030-09-14,397855.0,200381.0,315042.0,512516,0
B35,South,2030-09-15,428189.0,133190.0,327922.0,622921,0
B28,East,2030-09-16,90860.0,292356.0,292447.0,90951,1
B7,East,2030-09-17,315369.0,257984.0,545546.0,602931,0
B32,West,2030-09-18,160114.0,40370.0,504751.0,624495,0
B11,South,2030-09-19,163218.0,416356.0,358693.0,105555,0
B10,South,2030-09-20,412908.0,302630.0,212823.0,323101,0
B9,West,2030-09-21,,325906.0,229986.0,61121,1
B14,West,2030-09-22,424368.0,66613.0,788613.0,1146368,0
B13,South,2030-09-23,375800.0,283876.0,710119.0,802043,0
B25,West,2030-09-24,495096.0,43196.0,590069.0,1041969,0
B2,East,2030-09-25,242150.0,266009.0,450476.0,426617,0
B35,North,2030-09-26,126290.0,402709.0,257771.0,-18648,1
B7,East,2030-09-27,106633.0,378493.0,254973.0,-16887,1
B21,West,2030-09-28,338799.0,366983.0,782176.0,753992,0
B18,South,2030-09-29,171118.0,48572.0,735244.0,857790,0
B3,South,2030-09-30,224673.0,85853.0,,425659,0
B42,East,2030-10-01,53114.0,203347.0,367605.0,217372,0
B39,South,2030-10-02,338646.0,374523.0,716754.0,680877,0
B41,West,2030-10-03,99768.0,,301131.0,-33422,1
B49,East,2030-10-04,360272.0,156074.0,529738.0,733936,0
B11,South,2030-10-05,463244.0,83209.0,735807.0,1115842,0
B39,North,2030-10-06,498781.0,134244.0,201832.0,566369,0
B24,North,2030-10-07,133123.0,272067.0,681641.0,542697,0
B46,West,2030-10-08,,293516.0,305474.0,170213,0
B19,South,2030-10-09,216405.0,,794003.0,761936,0
B4,West,2030-10-10,53174.0,140300.0,797654.0,710528,0
B26,East,2030-10-11,167769.0,238033.0,237570.0,167306,0
B38,North,2030-10-12,,416826.0,681193.0,611909,0
B42,East,2030-10-13,479145.0,97175.0,,620281,0
B32,South,2030-10-14,185393.0,440065.0,552389.0,297717,0
B39,West,2030-10-15,435693.0,141551.0,286879.0,581021,0
B45,West,2030-10-16,277043.0,321120.0,740027.0,695950,0
B46,West,2030-10-17,292580.0,432761.0,266202.0,126021,0
B36,East,2030-10-18,236493.0,401938.0,298580.0,133135,0
B40,North,2030-10-19,122635.0,,279599.0,115250,0
B37,East,2030-10-20,335904.0,96866.0,501614.0,740652,0
B33,East,2030-10-21,454576.0,157752.0,537109.0,833933,0
B36,South,2030-10-22,191385.0,349222.0,587476.0,429639,0
B3,South,2030-10-23,442818.0,,591825.0,741079,0
B9,South,2030-10-24,292878.0,333257.0,500141.0,459762,0
B8,North,2030-10-25,267070.0,286592.0,391012.0,371490,0
B33,North,2030-10-26,449017.0,55401.0,362776.0,756392,0
B6,South,2030-10-27,326274.0,446100.0,584346.0,464520,0
B41,South,2030-10-28,457487.0,255432.0,621607.0,823662,0
B39,North,2030-10-29,459291.0,205486.0,202526.0,456331,0
B4,West,2030-10-30,419359.0,187214.0,468718.0,700863,0
B13,North,2030-10-31,200056.0,286200.0,470877.0,384733,0
B49,North,2030-11-01,400239.0,,512434.0,539037,0
B2,North,2030-11-02,373086.0,250536.0,534937.0,657487,0
B5,South,2030-11-03,193933.0,,236051.0,183655,0
B44,West,2030-11-04,148970.0,,215909.0,248186,0
B27,North,2030-11-05,132203.0,75135.0,,739966,0
B32,South,2030-11-06,,330006.0,,189651,0
B21,East,2030-11-07,250173.0,176262.0,720551.0,794462,0
B8,East,2030-11-08,202049.0,110199.0,490277.0,582127,0
B38,North,2030-11-09,493833.0,407510.0,381980.0,468303,0
B8,East,2030-11-10,,44331.0,604494.0,827889,0
B50,West,2030-11-11,400321.0,223258.0,573690.0,750753,0
B3,East,2030-11-12,122902.0,,775746.0,551856,0
B44,East,2030-11-13,142172.0,330693.0,516543.0,328022,0
B3,West,2030-11-14,196702.0,252854.0,431946.0,375794,0
B22,North,2030-11-15,70056.0,65761.0,650180.0,654475,0
B6,North,2030-11-16,188454.0,305406.0,364164.0,247212,0
B2,West,2030-11-17,,374716.0,289407.0,20430,1
B23,West,2030-11-18,393829.0,295792.0,406329.0,504366,0
B44,West,2030-11-19,98639.0,224544.0,697165.0,571260,0
B2,East,2030-11-20,489257.0,390002.0,786801.0,886056,0
B38,West,2030-11-21,313136.0,124667.0,663238.0,851707,0
B17,South,2030-11-22,122394.0,44677.0,759486.0,837203,0
B35,East,2030-11-23,379801.0,244580.0,425295.0,560516,0
B34,North,2030-11-24,339304.0,170334.0,202019.0,370989,0
B23,North,2030-11-25,357300.0,403581.0,349776.0,303495,0
B30,North,2030-11-26,232447.0,100148.0,349102.0,481401,0
B8,East,2030-11-27,398586.0,349070.0,589027.0,638543,0
B22,South,2030-11-28,200644.0,115271.0,203420.0,288793,0
B44,West,2030-11-29,430069.0,74457.0,378725.0,734337,0
B36,West,2030-11-30,54136.0,82531.0,741028.0,712633,0
B5,North,2030-12-01,,244335.0,527407.0,394940,0
B13,North,2030-12-02,394407.0,168027.0,743753.0,970133,0
B29,East,2030-12-03,344311.0,234243.0,644648.0,754716,0
B31,South,2030-12-04,160957.0,297231.0,728419.0,592145,0
B47,West,2030-12-05,65479.0,289301.0,734940.0,511118,0
B16,East,2030-12-06,169392.0,85771.0,658189.0,741810,0
B42,West,2030-12-07,212448.0,133135.0,509815.0,589128,0
B30,North,2030-12-08,185895.0,106354.0,445289.0,524830,0
B16,West,2030-12-09,306228.0,152743.0,289342.0,442827,0
B12,South,2030-12-10,251528.0,284453.0,481315.0,448390,0
B17,South,2030-12-11,331729.0,73892.0,417201.0,675038,0
B16,North,2030-12-12,284847.0,242268.0,459820.0,502399,0
B12,South,2030-12-13,460488.0,431806.0,386764.0,415446,0
B8,South,2030-12-14,338763.0,135057.0,258541.0,462247,0
B20,East,2030-12-15,387213.0,78409.0,209470.0,518274,0
B3,West,2030-12-16,352039.0,286889.0,768596.0,833746,0
B16,North,2030-12-17,315864.0,189457.0,335669.0,462076,0
B30,North,2030-12-18,331411.0,420710.0,361860.0,272561,0
B45,North,2030-12-19,196768.0,363860.0,249477.0,82385,1
B23,North,2030-12-20,211040.0,391296.0,,314959,0
B28,North,2030-12-21,365508.0,66382.0,663819.0,962945,0
B40,South,2030-12-22,466561.0,116675.0,,1005025,0
B5,East,2030-12-23,101567.0,62419.0,270560.0,309708,0
B20,North,2030-12-24,141229.0,121238.0,650708.0,670699,0
B40,East,2030-12-25,462601.0,265825.0,624986.0,821762,0
B44,East,2030-12-26,249316.0,210363.0,538906.0,577859,0
B1,South,2030-12-27,246497.0,314541.0,366471.0,298427,0
B30,North,2030-12-28,,360032.0,714295.0,744925,0
B21,South,2030-12-29,132844.0,,444413.0,502088,0
B20,North,2030-12-30,213991.0,102182.0,388511.0,500320,0
B6,South,2030-12-31,140697.0,394620.0,726657.0,472734,0
B22,East,2031-01-01,107196.0,344393.0,572107.0,334910,0
B18,North,2031-01-02,165600.0,199413.0,428629.0,394816,0
B8,West,2031-01-03,150625.0,377747.0,308806.0,81684,1
B39,East,2031-01-04,443711.0,217216.0,361386.0,587881,0
B32,West,2031-01-05,356899.0,119360.0,235109.0,472648,0
B33,East,2031-01-06,83324.0,53444.0,738207.0,768087,0
B16,South,2031-01-07,391073.0,163662.0,509642.0,737053,0
B12,North,2031-01-08,444768.0,285488.0,517952.0,677232,0
B38,East,2031-01-09,101272.0,138843.0,794729.0,757158,0
B34,South,2031-01-10,479069.0,313118.0,575987.0,741938,0
B14,North,2031-01-11,299264.0,152150.0,706775.0,853889,0
B36,North,2031-01-12,,296620.0,536564.0,453940,0
B33,East,2031-01-13,386606.0,134826.0,622122.0,873902,0
B23,North,2031-01-14,277459.0,399792.0,569591.0,447258,0
B50,East,2031-01-15,204961.0,265121.0,664702.0,604542,0
B45,North,2031-01-16,286538.0,436172.0,266896.0,117262,0
B2,West,2031-01-17,104675.0,441293.0,303431.0,-33187,1
B41,South,2031-01-18,123591.0,338634.0,615162.0,400119,0
B21,West,2031-01-19,203706.0,281435.0,771308.0,693579,0
B2,East,2031-01-20,344507.0,164713.0,405338.0,585132,0
B27,West,2031-01-21,244824.0,95612.0,716915.0,866127,0
B9,East,2031-01-22,389148.0,140474.0,227738.0,476412,0
B1,North,2031-01-23,499614.0,338303.0,601679.0,762990,0
B11,North,2031-01-24,279530.0,79710.0,257153.0,456973,0
B3,East,2031-01-25,352862.0,447022.0,261009.0,166849,0
B23,West,2031-01-26,163627.0,153096.0,684469.0,695000,0
B26,North,2031-01-27,263988.0,249417.0,518415.0,532986,0
B4,South,2031-01-28,339014.0,251463.0,548274.0,635825,0
B18,North,2031-01-29,87394.0,409556.0,271942.0,-50220,1
B6,South,2031-01-30,364201.0,134924.0,318065.0,547342,0
B35,West,2031-01-31,129795.0,308602.0,476109.0,297302,0
B22,South,2031-02-01,392553.0,,475877.0,435293,0
B43,South,2031-02-02,325160.0,337668.0,646439.0,633931,0
B15,South,2031-02-03,92137.0,177925.0,589326.0,503538,0
B22,South,2031-02-04,443369.0,,719790.0,820538,0
B37,North,2031-02-05,188925.0,334366.0,367466.0,222025,0
B42,South,2031-02-06,62379.0,58320.0,570522.0,574581,0
B12,North,2031-02-07,459008.0,134154.0,490431.0,815285,0
B47,South,2031-02-08,171169.0,92243.0,282104.0,361030,0
B49,East,2031-02-09,219439.0,216687.0,549060.0,551812,0
B42,West,2031-02-10,199172.0,112833.0,666783.0,753122,0
B38,South,2031-02-11,176082.0,133476.0,680699.0,723305,0
B18,East,2031-02-12,425233.0,154560.0,432321.0,702994,0
B45,South,2031-02-13,61049.0,436419.0,337837.0,-37533,1
B35,South,2031-02-14,444002.0,341411.0,644842.0,747433,0
B30,South,2031-02-15,211771.0,77941.0,341879.0,475709,0
B24,East,2031-02-16,434928.0,384953.0,210204.0,260179,0
B42,West,2031-02-17,359835.0,65368.0,,597370,0
B30,East,2031-02-18,218112.0,379330.0,615874.0,454656,0
B14,West,2031-02-19,299527.0,333128.0,759274.0,725673,0
B6,South,2031-02-20,274062.0,243990.0,774592.0,804664,0
B3,North,2031-02-21,107986.0,297481.0,520692.0,331197,0
B16,South,2031-02-22,481978.0,40801.0,560591.0,1001768,0
B7,West,2031-02-23,204672.0,146538.0,764274.0,822408,0
B14,East,2031-02-24,406918.0,414345.0,536239.0,528812,0
B9,South,2031-02-25,271849.0,350109.0,291594.0,213334,0
B15,East,2031-02-26,463026.0,125269.0,550425.0,888182,0
B21,East,2031-02-27,266775.0,293765.0,790439.0,763449,0
B35,East,2031-02-28,155315.0,443185.0,702939.0,415069,0
B2,South,2031-03-01,369348.0,338113.0,373620.0,404855,0
B27,East,2031-03-02,332229.0,131679.0,341753.0,542303,0
B2,East,2031-03-03,227926.0,196777.0,338056.0,369205,0
B35,South,2031-03-04,265341.0,231375.0,358651.0,392617,0
B18,East,2031-03-05,220851.0,330507.0,434347.0,324691,0
B14,South,2031-03-06,237279.0,201792.0,620615.0,656102,0
B20,West,2031-03-07,275687.0,443188.0,200944.0,33443,1
B18,West,2031-03-08,346124.0,73351.0,471258.0,744031,0
B10,West,2031-03-09,368261.0,151023.0,408920.0,626158,0
B25,East,2031-03-10,195213.0,207217.0,456805.0,444801,0
B2,North,2031-03-11,190416.0,127948.0,494740.0,557208,0
B25,North,2031-03-12,65896.0,260686.0,455035.0,260245,0
B33,East,2031-03-13,139353.0,259188.0,359186.0,239351,0
B36,North,2031-03-14,79813.0,358379.0,546990.0,268424,0
B31,South,2031-03-15,265503.0,316999.0,599263.0,547767,0
B14,North,2031-03-16,115679.0,301677.0,490911.0,304913,0
B1,East,2031-03-17,191753.0,217476.0,478491.0,452768,0
B46,East,2031-03-18,253975.0,190641.0,,365397,0
B16,South,2031-03-19,315372.0,165074.0,748390.0,898688,0
B46,West,2031-03-20,447798.0,300078.0,728551.0,876271,0
B3,East,2031-03-21,259755.0,94437.0,570729.0,736047,0
B35,South,2031-03-22,,196810.0,267438.0,394169,0
B41,North,2031-03-23,482015.0,439988.0,,338386,0
B6,North,2031-03-24,349155.0,130410.0,623756.0,842501,0
B25,South,2031-03-25,129183.0,59731.0,694087.0,763539,0
B13,South,2031-03-26,405398.0,181203.0,,893137,0
B34,East,2031-03-27,487480.0,368468.0,656985.0,775997,0
B8,North,2031-03-28,92317.0,225169.0,227690.0,94838,1
B21,South,2031-03-29,228986.0,383864.0,727282.0,572404,0
B34,North,2031-03-30,265705.0,398577.0,303533.0,170661,0
B4,South,2031-03-31,414633.0,305033.0,267546.0,377146,0
B25,North,2031-04-01,226326.0,49569.0,600593.0,777350,0
B15,West,2031-04-02,352240.0,389337.0,540716.0,503619,0
B4,East,2031-04-03,365929.0,246749.0,750755.0,869935,0
B45,North,2031-04-04,102344.0,125192.0,368050.0,345202,0
B12,West,2031-04-05,296060.0,294829.0,,710313,0
B32,North,2031-04-06,432526.0,127154.0,713672.0,1019044,0
B32,North,2031-04-07,249618.0,248542.0,797702.0,798778,0
B28,West,2031-04-08,209484.0,148073.0,772403.0,833814,0
B13,North,2031-04-09,,259894.0,764935.0,665530,0
